Año,Trimestre,Provincia,Tecnología,value
2015,4,San Luis,Wireless,30.0
2015,4,Santa Cruz,Wireless,5261.0
2015,4,Santa Fe,Wireless,4596.0
2015,4,Santiago Del Estero,Wireless,1139.0
2015,4,Tierra Del Fuego,Wireless,1.0
2015,4,Tucumán,Wireless,88.0
2015,3,Buenos Aires,Wireless,19989.0
2015,3,Capital Federal,Wireless,2229.0
2015,3,Catamarca,Wireless,1.0
2015,3,Chaco,Wireless,52.0
2015,3,Chubut,Wireless,13408.0
2015,3,Córdoba,Wireless,5412.0
2015,3,Corrientes,Wireless,1340.0
2015,3,Entre Ríos,Wireless,6261.0
2015,3,Formosa,Wireless,899.0
2015,3,Jujuy,Wireless,0.0
2015,3,La Pampa,Wireless,6195.0
2015,3,La Rioja,Wireless,2.0
2015,3,Mendoza,Wireless,42.0
2015,3,Misiones,Wireless,5.0
2015,3,Neuquén,Wireless,13051.0
2015,3,Río Negro,Wireless,3415.0
2015,3,Salta,Wireless,129.0
2015,3,San Juan,Wireless,1231.0
2015,3,San Luis,Wireless,31.0
2015,3,Santa Cruz,Wireless,5226.0
2015,3,Santa Fe,Wireless,4426.0
2015,3,Santiago Del Estero,Wireless,1097.0
2015,3,Tierra Del Fuego,Wireless,1.0
2015,3,Tucumán,Wireless,88.0
2015,2,Buenos Aires,Wireless,19268.0
2015,2,Capital Federal,Wireless,2172.0
2015,2,Catamarca,Wireless,1.0
2015,2,Chaco,Wireless,52.0
2015,2,Chubut,Wireless,13055.0
2015,2,Córdoba,Wireless,5199.0
2015,2,Corrientes,Wireless,1321.0
2015,2,Entre Ríos,Wireless,6031.0
2015,2,Formosa,Wireless,737.0
2015,2,Jujuy,Wireless,0.0
2015,2,La Pampa,Wireless,6190.0
2015,2,La Rioja,Wireless,2.0
2015,2,Mendoza,Wireless,38.0
2015,2,Misiones,Wireless,5.0
2015,2,Neuquén,Wireless,12781.0
2015,2,Río Negro,Wireless,3457.0
2015,2,Salta,Wireless,129.0
2015,2,San Juan,Wireless,1189.0
2015,2,San Luis,Wireless,33.0
2015,2,Santa Cruz,Wireless,4917.0
2015,2,Santa Fe,Wireless,4320.0
2015,2,Santiago Del Estero,Wireless,1091.0
2015,2,Tierra Del Fuego,Wireless,1.0
2015,2,Tucumán,Wireless,88.0
2015,1,Buenos Aires,Wireless,18754.0
2015,1,Capital Federal,Wireless,1994.0
2015,1,Catamarca,Wireless,1.0
2015,1,Chaco,Wireless,27.0
2015,1,Chubut,Wireless,12540.0
2015,1,Córdoba,Wireless,4645.0
2015,1,Corrientes,Wireless,1319.0
2015,1,Entre Ríos,Wireless,5943.0
2015,1,Formosa,Wireless,670.0
2015,1,Jujuy,Wireless,0.0
2015,1,La Pampa,Wireless,6164.0
2015,1,La Rioja,Wireless,2.0
2015,1,Mendoza,Wireless,29.0
2015,1,Misiones,Wireless,5.0
2015,1,Neuquén,Wireless,12088.0
2015,1,Río Negro,Wireless,3473.0
2015,1,Salta,Wireless,129.0
2015,1,San Juan,Wireless,1165.0
2015,1,San Luis,Wireless,30.0
2015,1,Santa Cruz,Wireless,4772.0
2015,1,Santa Fe,Wireless,4239.0
2015,1,Santiago Del Estero,Wireless,1020.0
2015,1,Tierra Del Fuego,Wireless,1.0
2015,1,Tucumán,Wireless,88.0
2014,4,Buenos Aires,Wireless,17728.0
2014,4,Capital Federal,Wireless,1962.0
2014,4,Catamarca,Wireless,0.0
2014,4,Chaco,Wireless,0.0
2014,4,Chubut,Wireless,12256.0
2014,4,Córdoba,Wireless,3918.0
2014,4,Corrientes,Wireless,1315.0
2014,4,Entre Ríos,Wireless,5178.0
2014,4,Formosa,Wireless,0.0
2014,4,Jujuy,Wireless,37.0
2014,4,La Pampa,Wireless,5894.0
2014,4,La Rioja,Wireless,0.0
2014,4,Mendoza,Wireless,31.0
2014,4,Misiones,Wireless,150.0
2014,4,Neuquén,Wireless,11853.0
2014,4,Río Negro,Wireless,3819.0
2014,4,Salta,Wireless,6.0
2014,4,San Juan,Wireless,1202.0
2014,4,San Luis,Wireless,24.0
2014,4,Santa Cruz,Wireless,4395.0
2014,4,Santa Fe,Wireless,6282.0
2014,4,Santiago Del Estero,Wireless,920.0
2014,4,Tierra Del Fuego,Wireless,1.0
2014,4,Tucumán,Wireless,13.0
2014,3,Buenos Aires,Wireless,20049.0
2014,3,Capital Federal,Wireless,1995.0
2014,3,Catamarca,Wireless,0.0
2014,3,Chaco,Wireless,1.0
2014,3,Chubut,Wireless,11853.0
2014,3,Córdoba,Wireless,4064.0
2014,3,Corrientes,Wireless,1312.0
2014,3,Entre Ríos,Wireless,5203.0
2014,3,Formosa,Wireless,0.0
2014,3,Jujuy,Wireless,37.0
2014,3,La Pampa,Wireless,11219.0
2014,3,La Rioja,Wireless,1.0
2014,3,Mendoza,Wireless,40.0
2014,3,Misiones,Wireless,3.0
2014,3,Neuquén,Wireless,12858.0
2014,3,Río Negro,Wireless,3533.0
2014,3,Salta,Wireless,109.0
2014,3,San Juan,Wireless,1199.0
2014,3,San Luis,Wireless,25.0
2014,3,Santa Cruz,Wireless,4273.0
2014,3,Santa Fe,Wireless,6540.0
2014,3,Santiago Del Estero,Wireless,768.0
2014,3,Tierra Del Fuego,Wireless,1.0
2014,3,Tucumán,Wireless,13.0
2014,2,Buenos Aires,Wireless,17020.0
2014,2,Capital Federal,Wireless,1883.0
2014,2,Catamarca,Wireless,0.0
2014,2,Chaco,Wireless,0.0
2014,2,Chubut,Wireless,10960.0
2014,2,Córdoba,Wireless,3673.0
2014,2,Corrientes,Wireless,1309.0
2014,2,Entre Ríos,Wireless,4795.0
2014,2,Formosa,Wireless,0.0
2014,2,Jujuy,Wireless,40.0
2014,2,La Pampa,Wireless,5869.0
2014,2,La Rioja,Wireless,0.0
2014,2,Mendoza,Wireless,36.0
2014,2,Misiones,Wireless,150.0
2014,2,Neuquén,Wireless,10765.0
2014,2,Río Negro,Wireless,3657.0
2014,2,Salta,Wireless,7.0
2014,2,San Juan,Wireless,1139.0
2014,2,San Luis,Wireless,22.0
2014,2,Santa Cruz,Wireless,4118.0
2014,2,Santa Fe,Wireless,6041.0
2014,2,Santiago Del Estero,Wireless,907.0
2014,2,Tierra Del Fuego,Wireless,1.0
2014,2,Tucumán,Wireless,13.0
2014,1,Buenos Aires,Wireless,16528.0
2014,1,Capital Federal,Wireless,1866.0
2014,1,Catamarca,Wireless,0.0
2014,1,Chaco,Wireless,0.0
2014,1,Chubut,Wireless,10776.0
2014,1,Córdoba,Wireless,3585.0
2014,1,Corrientes,Wireless,1306.0
2014,1,Entre Ríos,Wireless,4887.0
2014,1,Formosa,Wireless,0.0
2014,1,Jujuy,Wireless,0.0
2014,1,La Pampa,Wireless,5848.0
2014,1,La Rioja,Wireless,0.0
2014,1,Mendoza,Wireless,37.0
2014,1,Misiones,Wireless,150.0
2014,1,Neuquén,Wireless,10381.0
2014,1,Río Negro,Wireless,3576.0
2014,1,Salta,Wireless,8.0
2014,1,San Juan,Wireless,808.0
2014,1,San Luis,Wireless,21.0
2014,1,Santa Cruz,Wireless,4092.0
2014,1,Santa Fe,Wireless,5951.0
2014,1,Santiago Del Estero,Wireless,915.0
2014,1,Tierra Del Fuego,Wireless,1.0
2014,1,Tucumán,Wireless,13.0
2022,2,Buenos Aires,Otros,71028.0
2022,2,Capital Federal,Otros,31791.0
2022,2,Catamarca,Otros,2234.0
2022,2,Chaco,Otros,2356.0
2022,2,Chubut,Otros,8828.0
2022,2,Córdoba,Otros,9657.0
2022,2,Corrientes,Otros,5323.0
2022,2,Entre Ríos,Otros,12592.0
2022,2,Formosa,Otros,212.0
2022,2,Jujuy,Otros,2377.0
2022,2,La Pampa,Otros,1264.0
2022,2,La Rioja,Otros,31.0
2022,2,Mendoza,Otros,1927.0
2022,2,Misiones,Otros,7622.0
2022,2,Neuquén,Otros,1119.0
2022,2,Río Negro,Otros,18968.0
2022,2,Salta,Otros,7190.0
2022,2,San Juan,Otros,7916.0
2022,2,San Luis,Otros,14985.0
2022,2,Santa Cruz,Otros,579.0
2022,2,Santa Fe,Otros,19550.0
2022,2,Santiago Del Estero,Otros,2922.0
2022,2,Tierra Del Fuego,Otros,651.0
2022,2,Tucumán,Otros,487.0
2022,1,Buenos Aires,Otros,66872.0
2022,1,Capital Federal,Otros,29934.0
2022,1,Catamarca,Otros,2234.0
2022,1,Chaco,Otros,2356.0
2022,1,Chubut,Otros,21052.0
2022,1,Córdoba,Otros,9713.0
2022,1,Corrientes,Otros,5374.0
2022,1,Entre Ríos,Otros,12592.0
2022,1,Formosa,Otros,202.0
2022,1,Jujuy,Otros,3975.0
2022,1,La Pampa,Otros,1109.0
2022,1,La Rioja,Otros,31.0
2022,1,Mendoza,Otros,1379.0
2022,1,Misiones,Otros,7624.0
2022,1,Neuquén,Otros,745.0
2022,1,Río Negro,Otros,18494.0
2022,1,Salta,Otros,7190.0
2022,1,San Juan,Otros,7674.0
2022,1,San Luis,Otros,28721.0
2022,1,Santa Cruz,Otros,405.0
2022,1,Santa Fe,Otros,20571.0
2022,1,Santiago Del Estero,Otros,2922.0
2022,1,Tierra Del Fuego,Otros,340.0
2022,1,Tucumán,Otros,487.0
2021,4,Buenos Aires,Otros,73415.0
2021,4,Capital Federal,Otros,29947.0
2021,4,Catamarca,Otros,2235.0
2021,4,Chaco,Otros,2359.0
2021,4,Chubut,Otros,18839.0
2021,4,Córdoba,Otros,8779.0
2021,4,Corrientes,Otros,5290.0
2021,4,Entre Ríos,Otros,12726.0
2021,4,Formosa,Otros,172.0
2021,4,Jujuy,Otros,3991.0
2021,4,La Pampa,Otros,1354.0
2021,4,La Rioja,Otros,31.0
2021,4,Mendoza,Otros,1859.0
2021,4,Misiones,Otros,7602.0
2021,4,Neuquén,Otros,746.0
2021,4,Río Negro,Otros,18451.0
2021,4,Salta,Otros,7188.0
2021,4,San Juan,Otros,8493.0
2021,4,San Luis,Otros,28723.0
2021,4,Santa Cruz,Otros,417.0
2021,4,Santa Fe,Otros,16229.0
2021,4,Santiago Del Estero,Otros,2922.0
2021,4,Tierra Del Fuego,Otros,342.0
2021,4,Tucumán,Otros,486.0
2021,3,Buenos Aires,Otros,64554.0
2021,3,Capital Federal,Otros,29371.0
2021,3,Catamarca,Otros,2233.0
2021,3,Chaco,Otros,2353.0
2021,3,Chubut,Otros,18681.0
2021,3,Córdoba,Otros,15178.0
2021,3,Corrientes,Otros,5303.0
2021,3,Entre Ríos,Otros,13195.0
2021,3,Formosa,Otros,171.0
2021,3,Jujuy,Otros,3968.0
2021,3,La Pampa,Otros,1295.0
2021,3,La Rioja,Otros,30.0
2021,3,Mendoza,Otros,828.0
2021,3,Misiones,Otros,7662.0
2021,3,Neuquén,Otros,640.0
2021,3,Río Negro,Otros,18376.0
2021,3,Salta,Otros,6453.0
2021,3,San Juan,Otros,8447.0
2021,3,San Luis,Otros,28680.0
2021,3,Santa Cruz,Otros,3071.0
2021,3,Santa Fe,Otros,15640.0
2021,3,Santiago Del Estero,Otros,2928.0
2021,3,Tierra Del Fuego,Otros,390.0
2021,3,Tucumán,Otros,743.0
2021,2,Buenos Aires,Otros,57547.0
2021,2,Capital Federal,Otros,29371.0
2021,2,Catamarca,Otros,2233.0
2021,2,Chaco,Otros,2353.0
2021,2,Chubut,Otros,18706.0
2021,2,Córdoba,Otros,15519.0
2021,2,Corrientes,Otros,5303.0
2021,2,Entre Ríos,Otros,13197.0
2021,2,Formosa,Otros,171.0
2021,2,Jujuy,Otros,3968.0
2021,2,La Pampa,Otros,1295.0
2021,2,La Rioja,Otros,30.0
2021,2,Mendoza,Otros,827.0
2021,2,Misiones,Otros,7662.0
2021,2,Neuquén,Otros,640.0
2021,2,Río Negro,Otros,18376.0
2021,2,Salta,Otros,6453.0
2021,2,San Juan,Otros,8447.0
2021,2,San Luis,Otros,36205.0
2021,2,Santa Cruz,Otros,3071.0
2021,2,Santa Fe,Otros,17523.0
2021,2,Santiago Del Estero,Otros,3596.0
2021,2,Tierra Del Fuego,Otros,316.0
2021,2,Tucumán,Otros,743.0
2021,1,Buenos Aires,Otros,57864.0
2021,1,Capital Federal,Otros,29236.0
2021,1,Catamarca,Otros,2233.0
2021,1,Chaco,Otros,1875.0
2021,1,Chubut,Otros,18712.0
2021,1,Córdoba,Otros,17065.0
2021,1,Corrientes,Otros,5303.0
2021,1,Entre Ríos,Otros,12169.0
2021,1,Formosa,Otros,380.0
2021,1,Jujuy,Otros,3879.0
2021,1,La Pampa,Otros,1300.0
2021,1,La Rioja,Otros,30.0
2021,1,Mendoza,Otros,833.0
2021,1,Misiones,Otros,6896.0
2021,1,Neuquén,Otros,632.0
2021,1,Río Negro,Otros,18377.0
2021,1,Salta,Otros,6452.0
2021,1,San Juan,Otros,8453.0
2021,1,San Luis,Otros,36205.0
2021,1,Santa Cruz,Otros,390.0
2021,1,Santa Fe,Otros,17519.0
2021,1,Santiago Del Estero,Otros,3596.0
2021,1,Tierra Del Fuego,Otros,316.0
2021,1,Tucumán,Otros,740.0
2020,4,Buenos Aires,Otros,57927.0
2020,4,Capital Federal,Otros,29237.0
2020,4,Catamarca,Otros,2233.0
2020,4,Chaco,Otros,1875.0
2020,4,Chubut,Otros,18712.0
2020,4,Córdoba,Otros,17536.0
2020,4,Corrientes,Otros,5290.0
2020,4,Entre Ríos,Otros,12169.0
2020,4,Formosa,Otros,380.0
2020,4,Jujuy,Otros,3470.0
2020,4,La Pampa,Otros,1315.0
2020,4,La Rioja,Otros,30.0
2020,4,Mendoza,Otros,833.0
2020,4,Misiones,Otros,6896.0
2020,4,Neuquén,Otros,632.0
2020,4,Río Negro,Otros,18377.0
2020,4,Salta,Otros,6452.0
2020,4,San Juan,Otros,8453.0
2020,4,San Luis,Otros,36205.0
2020,4,Santa Cruz,Otros,2970.0
2020,4,Santa Fe,Otros,17392.0
2020,4,Santiago Del Estero,Otros,3596.0
2020,4,Tierra Del Fuego,Otros,316.0
2020,4,Tucumán,Otros,740.0
2020,3,Buenos Aires,Otros,55541.0
2020,3,Capital Federal,Otros,29374.0
2020,3,Catamarca,Otros,2228.0
2020,3,Chaco,Otros,2003.0
2020,3,Chubut,Otros,18767.0
2020,3,Córdoba,Otros,9756.0
2020,3,Corrientes,Otros,5379.0
2020,3,Entre Ríos,Otros,12320.0
2020,3,Formosa,Otros,393.0
2020,3,Jujuy,Otros,4371.0
2020,3,La Pampa,Otros,1305.0
2020,3,La Rioja,Otros,35.0
2020,3,Mendoza,Otros,868.0
2020,3,Misiones,Otros,8985.0
2020,3,Neuquén,Otros,737.0
2020,3,Río Negro,Otros,18368.0
2020,3,Salta,Otros,7293.0
2020,3,San Juan,Otros,8480.0
2020,3,San Luis,Otros,36253.0
2020,3,Santa Cruz,Otros,2373.0
2020,3,Santa Fe,Otros,19307.0
2020,3,Santiago Del Estero,Otros,3613.0
2020,3,Tierra Del Fuego,Otros,310.0
2020,3,Tucumán,Otros,762.0
2020,2,Buenos Aires,Otros,57189.0
2020,2,Capital Federal,Otros,29373.0
2020,2,Catamarca,Otros,2228.0
2020,2,Chaco,Otros,1581.0
2020,2,Chubut,Otros,5614.0
2020,2,Córdoba,Otros,8263.0
2020,2,Corrientes,Otros,5011.0
2020,2,Entre Ríos,Otros,11303.0
2020,2,Formosa,Otros,169.0
2020,2,Jujuy,Otros,16664.0
2020,2,La Pampa,Otros,1290.0
2020,2,La Rioja,Otros,35.0
2020,2,Mendoza,Otros,802.0
2020,2,Misiones,Otros,9153.0
2020,2,Neuquén,Otros,1134.0
2020,2,Río Negro,Otros,18367.0
2020,2,Salta,Otros,7108.0
2020,2,San Juan,Otros,8882.0
2020,2,San Luis,Otros,36253.0
2020,2,Santa Cruz,Otros,2368.0
2020,2,Santa Fe,Otros,19094.0
2020,2,Santiago Del Estero,Otros,4063.0
2020,2,Tierra Del Fuego,Otros,310.0
2020,2,Tucumán,Otros,762.0
2020,1,Buenos Aires,Otros,18334.0
2020,1,Capital Federal,Otros,28556.0
2020,1,Catamarca,Otros,2227.0
2020,1,Chaco,Otros,1580.0
2020,1,Chubut,Otros,5479.0
2020,1,Córdoba,Otros,8693.0
2020,1,Corrientes,Otros,5004.0
2020,1,Entre Ríos,Otros,14062.0
2020,1,Formosa,Otros,169.0
2020,1,Jujuy,Otros,16641.0
2020,1,La Pampa,Otros,1802.0
2020,1,La Rioja,Otros,29.0
2020,1,Mendoza,Otros,722.0
2020,1,Misiones,Otros,10962.0
2020,1,Neuquén,Otros,729.0
2020,1,Río Negro,Otros,18362.0
2020,1,Salta,Otros,7212.0
2020,1,San Juan,Otros,5101.0
2020,1,San Luis,Otros,36333.0
2020,1,Santa Cruz,Otros,2368.0
2020,1,Santa Fe,Otros,19468.0
2020,1,Santiago Del Estero,Otros,4657.0
2020,1,Tierra Del Fuego,Otros,308.0
2020,1,Tucumán,Otros,347.0
2019,4,Buenos Aires,Otros,18266.0
2019,4,Capital Federal,Otros,28576.0
2019,4,Catamarca,Otros,2227.0
2019,4,Chaco,Otros,1580.0
2019,4,Chubut,Otros,5489.0
2019,4,Córdoba,Otros,8693.0
2019,4,Corrientes,Otros,5004.0
2019,4,Entre Ríos,Otros,15407.0
2019,4,Formosa,Otros,169.0
2019,4,Jujuy,Otros,16641.0
2019,4,La Pampa,Otros,1805.0
2019,4,La Rioja,Otros,29.0
2019,4,Mendoza,Otros,730.0
2019,4,Misiones,Otros,11733.0
2019,4,Neuquén,Otros,854.0
2019,4,Río Negro,Otros,18365.0
2019,4,Salta,Otros,8206.0
2019,4,San Juan,Otros,5104.0
2019,4,San Luis,Otros,36333.0
2019,4,Santa Cruz,Otros,2371.0
2019,4,Santa Fe,Otros,20401.0
2019,4,Santiago Del Estero,Otros,4657.0
2019,4,Tierra Del Fuego,Otros,310.0
2019,4,Tucumán,Otros,348.0
2019,3,Buenos Aires,Otros,27070.0
2019,3,Capital Federal,Otros,31155.0
2019,3,Catamarca,Otros,2251.0
2019,3,Chaco,Otros,1592.0
2019,3,Chubut,Otros,7551.0
2019,3,Córdoba,Otros,8701.0
2019,3,Corrientes,Otros,4839.0
2019,3,Entre Ríos,Otros,15432.0
2019,3,Formosa,Otros,162.0
2019,3,Jujuy,Otros,16638.0
2019,3,La Pampa,Otros,1962.0
2019,3,La Rioja,Otros,41.0
2019,3,Mendoza,Otros,1545.0
2019,3,Misiones,Otros,12270.0
2019,3,Neuquén,Otros,2518.0
2019,3,Río Negro,Otros,18847.0
2019,3,Salta,Otros,9394.0
2019,3,San Juan,Otros,5535.0
2019,3,San Luis,Otros,36466.0
2019,3,Santa Cruz,Otros,2738.0
2019,3,Santa Fe,Otros,21408.0
2019,3,Santiago Del Estero,Otros,34400.0
2019,3,Tierra Del Fuego,Otros,1487.0
2019,3,Tucumán,Otros,324.0
2019,2,Buenos Aires,Otros,32929.0
2019,2,Capital Federal,Otros,4281.0
2019,2,Catamarca,Otros,2251.0
2019,2,Chaco,Otros,1591.0
2019,2,Chubut,Otros,7545.0
2019,2,Córdoba,Otros,15236.0
2019,2,Corrientes,Otros,6138.0
2019,2,Entre Ríos,Otros,17529.0
2019,2,Formosa,Otros,162.0
2019,2,Jujuy,Otros,21857.0
2019,2,La Pampa,Otros,3004.0
2019,2,La Rioja,Otros,41.0
2019,2,Mendoza,Otros,1544.0
2019,2,Misiones,Otros,12269.0
2019,2,Neuquén,Otros,2737.0
2019,2,Río Negro,Otros,19657.0
2019,2,Salta,Otros,9463.0
2019,2,San Juan,Otros,6876.0
2019,2,San Luis,Otros,38368.0
2019,2,Santa Cruz,Otros,2735.0
2019,2,Santa Fe,Otros,22708.0
2019,2,Santiago Del Estero,Otros,34600.0
2019,2,Tierra Del Fuego,Otros,1486.0
2019,2,Tucumán,Otros,321.0
2019,1,Buenos Aires,Otros,20201.0
2019,1,Capital Federal,Otros,4281.0
2019,1,Catamarca,Otros,2251.0
2019,1,Chaco,Otros,1134.0
2019,1,Chubut,Otros,3045.0
2019,1,Córdoba,Otros,12367.0
2019,1,Corrientes,Otros,58.0
2019,1,Entre Ríos,Otros,12241.0
2019,1,Formosa,Otros,62.0
2019,1,Jujuy,Otros,43622.0
2019,1,La Pampa,Otros,1041.0
2019,1,La Rioja,Otros,41.0
2019,1,Mendoza,Otros,1544.0
2019,1,Misiones,Otros,7717.0
2019,1,Neuquén,Otros,2372.0
2019,1,Río Negro,Otros,4857.0
2019,1,Salta,Otros,1879.0
2019,1,San Juan,Otros,1207.0
2019,1,San Luis,Otros,23968.0
2019,1,Santa Cruz,Otros,2735.0
2019,1,Santa Fe,Otros,17860.0
2019,1,Santiago Del Estero,Otros,99.0
2019,1,Tierra Del Fuego,Otros,1486.0
2019,1,Tucumán,Otros,321.0
2018,4,Buenos Aires,Otros,19814.0
2018,4,Capital Federal,Otros,4257.0
2018,4,Catamarca,Otros,2212.0
2018,4,Chaco,Otros,1130.0
2018,4,Chubut,Otros,3047.0
2018,4,Córdoba,Otros,13243.0
2018,4,Corrientes,Otros,30.0
2018,4,Entre Ríos,Otros,14356.0
2018,4,Formosa,Otros,57.0
2018,4,Jujuy,Otros,43608.0
2018,4,La Pampa,Otros,1010.0
2018,4,La Rioja,Otros,36.0
2018,4,Mendoza,Otros,1547.0
2018,4,Misiones,Otros,6209.0
2018,4,Neuquén,Otros,2444.0
2018,4,Río Negro,Otros,4832.0
2018,4,Salta,Otros,1853.0
2018,4,San Juan,Otros,1211.0
2018,4,San Luis,Otros,23964.0
2018,4,Santa Cruz,Otros,2734.0
2018,4,Santa Fe,Otros,28997.0
2018,4,Santiago Del Estero,Otros,81.0
2018,4,Tierra Del Fuego,Otros,1499.0
2018,4,Tucumán,Otros,314.0
2018,3,Buenos Aires,Otros,26448.0
2018,3,Capital Federal,Otros,9319.0
2018,3,Catamarca,Otros,2214.0
2018,3,Chaco,Otros,1129.0
2018,3,Chubut,Otros,6728.0
2018,3,Córdoba,Otros,10839.0
2018,3,Corrientes,Otros,32.0
2018,3,Entre Ríos,Otros,80.0
2018,3,Formosa,Otros,57.0
2018,3,Jujuy,Otros,43.0
2018,3,La Pampa,Otros,987.0
2018,3,La Rioja,Otros,35.0
2018,3,Mendoza,Otros,1852.0
2018,3,Misiones,Otros,56.0
2018,3,Neuquén,Otros,2712.0
2018,3,Río Negro,Otros,5125.0
2018,3,Salta,Otros,1391.0
2018,3,San Juan,Otros,1048.0
2018,3,San Luis,Otros,2314.0
2018,3,Santa Cruz,Otros,3996.0
2018,3,Santa Fe,Otros,15022.0
2018,3,Santiago Del Estero,Otros,81.0
2018,3,Tierra Del Fuego,Otros,2047.0
2018,3,Tucumán,Otros,315.0
2018,2,Buenos Aires,Otros,27746.0
2018,2,Capital Federal,Otros,9321.0
2018,2,Catamarca,Otros,2214.0
2018,2,Chaco,Otros,1129.0
2018,2,Chubut,Otros,6729.0
2018,2,Córdoba,Otros,10109.0
2018,2,Corrientes,Otros,32.0
2018,2,Entre Ríos,Otros,80.0
2018,2,Formosa,Otros,57.0
2018,2,Jujuy,Otros,43.0
2018,2,La Pampa,Otros,987.0
2018,2,La Rioja,Otros,35.0
2018,2,Mendoza,Otros,1852.0
2018,2,Misiones,Otros,56.0
2018,2,Neuquén,Otros,2713.0
2018,2,Río Negro,Otros,5125.0
2018,2,Salta,Otros,1391.0
2018,2,San Juan,Otros,1048.0
2018,2,San Luis,Otros,2314.0
2018,2,Santa Cruz,Otros,3997.0
2018,2,Santa Fe,Otros,15114.0
2018,2,Santiago Del Estero,Otros,81.0
2018,2,Tierra Del Fuego,Otros,2047.0
2018,2,Tucumán,Otros,315.0
2018,1,Buenos Aires,Otros,31194.0
2018,1,Capital Federal,Otros,9393.0
2018,1,Catamarca,Otros,2214.0
2018,1,Chaco,Otros,1130.0
2018,1,Chubut,Otros,6729.0
2018,1,Córdoba,Otros,11275.0
2018,1,Corrientes,Otros,33.0
2018,1,Entre Ríos,Otros,80.0
2018,1,Formosa,Otros,57.0
2018,1,Jujuy,Otros,43.0
2018,1,La Pampa,Otros,1926.0
2018,1,La Rioja,Otros,35.0
2018,1,Mendoza,Otros,1852.0
2018,1,Misiones,Otros,56.0
2018,1,Neuquén,Otros,2713.0
2018,1,Río Negro,Otros,5128.0
2018,1,Salta,Otros,1391.0
2018,1,San Juan,Otros,1048.0
2018,1,San Luis,Otros,2314.0
2018,1,Santa Cruz,Otros,2783.0
2018,1,Santa Fe,Otros,15298.0
2018,1,Santiago Del Estero,Otros,81.0
2018,1,Tierra Del Fuego,Otros,2047.0
2018,1,Tucumán,Otros,50.0
2017,4,Buenos Aires,Otros,31448.0
2017,4,Capital Federal,Otros,9877.0
2017,4,Catamarca,Otros,2200.0
2017,4,Chaco,Otros,1121.0
2017,4,Chubut,Otros,6708.0
2017,4,Córdoba,Otros,10739.0
2017,4,Corrientes,Otros,35.0
2017,4,Entre Ríos,Otros,86.0
2017,4,Formosa,Otros,51.0
2017,4,Jujuy,Otros,34.0
2017,4,La Pampa,Otros,1927.0
2017,4,La Rioja,Otros,31.0
2017,4,Mendoza,Otros,1920.0
2017,4,Misiones,Otros,54.0
2017,4,Neuquén,Otros,2692.0
2017,4,Río Negro,Otros,5114.0
2017,4,Salta,Otros,1376.0
2017,4,San Juan,Otros,1036.0
2017,4,San Luis,Otros,2329.0
2017,4,Santa Cruz,Otros,3950.0
2017,4,Santa Fe,Otros,15382.0
2017,4,Santiago Del Estero,Otros,80.0
2017,4,Tierra Del Fuego,Otros,2045.0
2017,4,Tucumán,Otros,319.0
2017,3,Buenos Aires,Otros,38777.0
2017,3,Capital Federal,Otros,9723.0
2017,3,Catamarca,Otros,2181.0
2017,3,Chaco,Otros,1072.0
2017,3,Chubut,Otros,6820.0
2017,3,Córdoba,Otros,14988.0
2017,3,Corrientes,Otros,27.0
2017,3,Entre Ríos,Otros,63.0
2017,3,Formosa,Otros,12.0
2017,3,Jujuy,Otros,8.0
2017,3,La Pampa,Otros,1944.0
2017,3,La Rioja,Otros,25.0
2017,3,Mendoza,Otros,1866.0
2017,3,Misiones,Otros,9.0
2017,3,Neuquén,Otros,2695.0
2017,3,Río Negro,Otros,4017.0
2017,3,Salta,Otros,1167.0
2017,3,San Juan,Otros,1013.0
2017,3,San Luis,Otros,2363.0
2017,3,Santa Cruz,Otros,2887.0
2017,3,Santa Fe,Otros,37499.0
2017,3,Santiago Del Estero,Otros,35.0
2017,3,Tierra Del Fuego,Otros,2244.0
2017,3,Tucumán,Otros,305.0
2017,2,Buenos Aires,Otros,24358.0
2017,2,Capital Federal,Otros,11016.0
2017,2,Catamarca,Otros,34.0
2017,2,Chaco,Otros,39.0
2017,2,Chubut,Otros,4804.0
2017,2,Córdoba,Otros,1505.0
2017,2,Corrientes,Otros,31.0
2017,2,Entre Ríos,Otros,71.0
2017,2,Formosa,Otros,13.0
2017,2,Jujuy,Otros,35.0
2017,2,La Pampa,Otros,511.0
2017,2,La Rioja,Otros,28.0
2017,2,Mendoza,Otros,1784.0
2017,2,Misiones,Otros,9.0
2017,2,Neuquén,Otros,2678.0
2017,2,Río Negro,Otros,1260.0
2017,2,Salta,Otros,804.0
2017,2,San Juan,Otros,915.0
2017,2,San Luis,Otros,375.0
2017,2,Santa Cruz,Otros,2255.0
2017,2,Santa Fe,Otros,1173.0
2017,2,Santiago Del Estero,Otros,29.0
2017,2,Tierra Del Fuego,Otros,2350.0
2017,2,Tucumán,Otros,45.0
2017,1,Buenos Aires,Otros,24342.0
2017,1,Capital Federal,Otros,10928.0
2017,1,Catamarca,Otros,34.0
2017,1,Chaco,Otros,39.0
2017,1,Chubut,Otros,4793.0
2017,1,Córdoba,Otros,1394.0
2017,1,Corrientes,Otros,31.0
2017,1,Entre Ríos,Otros,71.0
2017,1,Formosa,Otros,13.0
2017,1,Jujuy,Otros,34.0
